date_time,temperature,humidity,,,AC_SUB_2023_18,BILL_2023_18,SOLAR_2023_18,TEMP_2023_18,AC_SUB_2023_20,BILL_2023_20,TEMP_2023_20,AC_SUB_2023_7,BILL_2023_7,SOLAR_2023_7,TEMP_2023_7,AC_SUB_2023_74,BILL_2023_74,SOLAR_2023_74,TEMP_2023_74,AC_SUB_2023_79,BILL_2023_79,SOLAR_2023_79,TEMP_2023_79,AC_SUB_2023_115,BILL_2023_115,SOLAR_2023_115,TEMP_2023_115,AC_SUB_2023_128,BILL_2023_128,SOLAR_2023_128,TEMP_2023_128
6/1/2023 0:00,76,23,,,0.499199987,1.005599976,0,NA,0.775200009,1.790400028,NA,0.0744,0.791999996,0,NA,0.391200006,1.01760006,0,NA,1.677600026,3.971999884,0,NA,0.285600007,0.734399974,0,NA,0.585600019,1.036800027,0,NA
6/1/2023 0:15,76.25,22.75,,,0.796800017,1.358399987,0,NA,0.235200003,1.132799983,NA,0.784799993,1.598399997,0,NA,0.741599977,1.519199967,0,NA,0,2.272799969,0,NA,0.69599998,1.20480001,0,NA,0.592800021,0.993600011,0,NA
6/1/2023 0:30,76.5,22.5,,,0.926400006,1.492799997,0,NA,0.456,1.399199963,NA,0,0.64319998,0,NA,0.0024,0.525600016,0,NA,1.684800029,4.096799851,0.0024,NA,0.465600014,0.938399971,0,NA,0.021600001,0.998399973,0,NA
6/1/2023 0:45,76.75,22.25,,,0.873600006,1.437600017,0,NA,0.307200015,0.80400002,NA,0.688799977,1.449599981,0,NA,1.055999994,1.869600058,0,NA,0,2.313600063,0,NA,0.775200009,1.47360003,0,NA,0.590399981,1.416000009,0,NA
6/1/2023 1:00,77,22,,,0.525600016,0.880800009,0,NA,0.499199987,1.171200037,NA,0,0.525600016,0,NA,0,0.588,0,NA,0.410400003,2.565599918,0,NA,0.897599995,1.627200007,0,NA,0.597599983,1.106400013,0,NA
6/1/2023 1:15,75.75,23.25,,,0.340799987,0.806400001,0,NA,0,0.578400016,NA,0.628799975,1.202399969,0,NA,0.700800002,1.39199996,0,NA,1.250399947,3.643199921,0,NA,0.069600001,0.525600016,0,NA,0.021600001,0.597599983,0,NA
6/1/2023 1:30,74.5,24.5,,,0.820800006,1.315199971,0,NA,0.679199994,1.334400058,NA,0,0.515999973,0,NA,0.34799999,1.039199948,0,NA,0,2.294399977,0,NA,0.595200002,1.092000008,0,NA,0.024,0.592800021,0,NA
6/1/2023 1:45,73.25,25.75,,,0.811200023,1.329599977,0,NA,0,0.388799995,NA,0,0.676800013,0,NA,0,0.566399992,0,NA,1.773599982,4.027200222,0,NA,0.441599995,0.844799995,0,NA,0.621599972,1.156800032,0,NA
6/1/2023 2:00,72,27,,,0,0.316799998,0,NA,0,0.345600009,NA,0.527999997,1.248000026,0,NA,0.520799995,1.243199945,0,NA,0,2.265599966,0,NA,0.131999999,0.506399989,0,NA,0.595200002,1.139999986,0,NA
6/1/2023 2:15,71.5,27.5,,,0.80400002,1.315199971,0,NA,0.684000015,1.190400004,NA,0,0.640799999,0,NA,0.619199991,1.25759995,0,NA,0,2.325599909,0,NA,0.554400027,0.912000001,0,NA,0.021600001,0.64319998,0,NA
6/1/2023 2:30,71,28,,,0.700800002,3.657599926,0,NA,0,0.446399987,NA,0.520799995,1.103999972,0,NA,0,0.657599986,0,NA,1.79519999,4.411200047,0.0024,NA,0.331200004,0.671999991,0,NA,0.024,0.597599983,0,NA
6/1/2023 2:45,70.5,28.5,,,0,0.357600004,0,NA,0,0.37439999,NA,0,0.422399998,0,NA,0,0.559199989,0,NA,0,2.083199978,0,NA,0.220799997,0.511200011,0,NA,0.578400016,1.228800058,0,NA
6/1/2023 3:00,70,29,,,0.691200018,1.216799974,0,NA,0.122400001,0.475199997,NA,0,0.395999998,0,NA,1.010400057,1.754400015,0,NA,0,2.339999914,0,NA,0.957599998,1.528800011,0,NA,0.024,0.568799973,0,NA
6/1/2023 3:15,70,29.25,,,0.698400021,1.147199988,0,NA,0.515999973,0.976800025,NA,0,0.638400018,0,NA,0.0024,0.635999978,0,NA,1.684800029,4.089600086,0,NA,0.0072,0.302399993,0,NA,0.021600001,0.547200024,0,NA
6/1/2023 3:30,70,29.5,,,0,0.254400015,0,NA,0,0.477600008,NA,0,0.64319998,0,NA,0,0.542400003,0,NA,0,2.308799982,0,NA,0.868799985,1.416000009,0,NA,0.024,0.554400027,0,NA
6/1/2023 3:45,70,29.75,,,0.681599975,1.267199993,0,NA,0,0.439200014,NA,0,0.626399994,0,NA,0.0024,0.662400007,0,NA,1.0704,3.4848001,0,NA,0.0072,0.216000006,0,NA,0.024,0.566399992,0,NA
6/1/2023 4:00,70,30,,,0.228,0.568799973,0,NA,0,0.391200006,NA,0,0.525600016,0,NA,1.063199997,1.773599982,0,NA,0.472799987,2.687999964,0,NA,0.453599989,0.755999982,0,NA,0.024,0.29519999,0,NA
6/1/2023 4:15,69.75,30,,,0.460799992,0.859200001,0,NA,0.614400029,1.142400026,NA,0,0.456,0,NA,0.0024,0.619199991,0,NA,0,1.999199987,0.0024,NA,0.391200006,0.739199996,0,NA,0.021600001,0.369599998,0,NA
6/1/2023 4:30,69.5,30,,,0.631200016,1.051200032,0,NA,0,0.494399995,NA,0,0.393599987,0,NA,0,0.607200027,0,NA,0.708000004,2.954400063,0,NA,0.086400002,0.405600011,0,NA,0.024,0.379200012,0,NA
6/1/2023 4:45,69.25,30,,,0.040800002,0.4824,0,NA,0,0.4296,NA,0,0.532800019,0,NA,0.986400008,3.619199991,0,NA,0.772800028,3.014400005,0.0024,NA,0.456,0.808799982,0,NA,0.024,0.775200009,0,NA
6/1/2023 5:00,69,30,,,0.667200029,1.504799962,0,NA,0,0.328799993,NA,0,0.933600009,0,NA,0.0024,4.52159977,0,NA,0,2.023200035,0,NA,0.0072,0.230399996,0,NA,0.024,0.441599995,0,NA
6/1/2023 5:15,69.5,30,,,0.038400002,0.684000015,0.0048,NA,0,0.386400014,NA,0,0.660000026,0,NA,0,0.739199996,0,NA,0,2.171999931,0.012,NA,0.467999995,0.799199998,0,NA,0.024,0.372000009,0.009600001,NA
6/1/2023 5:30,70,30,,,0.671999991,1.161599994,0.088799998,NA,0,0.407999992,NA,0,0.710399985,0.0024,NA,0.981599987,1.603199959,0.043200001,NA,1.370399952,3.583199978,0.062399998,NA,0.208800003,0.419999987,0.035999999,NA,0.024,0.611999989,0.0528,NA
6/1/2023 5:45,70.5,30,,,0.038400002,0.151199997,0.386400014,NA,0,0.333600014,NA,0,0.379200012,0.0264,NA,0,1.802399993,0.2016,NA,0,1.919999957,0.115199998,NA,0.261599988,0.4296,0.141599998,NA,0.024,0.489600003,0.117600001,NA
6/1/2023 6:00,71,30,,,0.61680001,0.595200002,1.060799956,NA,0,0.611999989,NA,0,0.271200001,0.040800002,NA,0.0024,0.897599995,0.434399992,NA,0.1752,2.124000073,0.163200006,NA,0.837599993,0.957599998,0.446399987,NA,0.024,0.369599998,0.208800003,NA
6/1/2023 6:15,71.75,29.25,,,0.619199991,0.283199996,1.672799945,NA,0,0.631200016,NA,0,0.32159999,0.059999999,NA,0.921599984,2.764800072,0.712800026,NA,1.416000009,3.758399963,0.2016,NA,0.009600001,0.091200002,1.010400057,NA,0.021600001,0.283199996,0.338400006,NA
6/1/2023 6:30,72.5,28.5,,,0.038400002,0,2.186399937,NA,0,0.458400011,NA,0,1.09920001,0.108000003,NA,0,0.316799998,1.034399986,NA,0,1.881600022,0.232800007,NA,0.407999992,0.621599972,1.550400019,NA,0.024,0.153600007,0.489600003,NA
6/1/2023 6:45,73.25,27.75,,,0.691200018,0.057599999,2.579999924,NA,0,0.343199998,NA,0.419999987,1.04400003,0.187199995,NA,1.135200024,3.263999939,1.341599941,NA,1.514400005,3.506400108,0.256799996,NA,0.314399988,0.403200001,2.075999975,NA,0.024,0.0024,0.662400007,NA
6/1/2023 7:00,74,27,,,0.038400002,0,2.951999903,NA,0,0.4296,NA,0,0.585600019,0.285600007,NA,0.0024,0,1.658400059,NA,0,1.960800052,0.278400004,NA,0.009600001,0,2.582400084,NA,0.024,0.933600009,0.844799995,NA
6/1/2023 7:15,74.75,26.5,,,0.655200005,0.0048,3.302400112,NA,0,0.681599975,NA,0,0.333600014,0.410400003,NA,1.264799953,0.972000003,1.946400046,NA,0,1.79519999,0.326400012,NA,0.571200013,0.259200007,3.095999956,NA,0.021600001,0,1.034399986,NA
6/1/2023 7:30,75.5,26,,,0.043200001,0,3.61439991,NA,0,0.660000026,NA,0,0.0072,0.554400027,NA,0.314399988,0.211199999,2.229599953,NA,0,1.600800037,0.460799992,NA,0.194399998,0,3.72480011,NA,0.024,0,1.245599985,NA
6/1/2023 7:45,76.25,25.5,,,0.671999991,0.0024,3.875999928,NA,0,0.864000022,NA,0.542400003,0.604799986,0.679199994,NA,1.084800005,0.650399983,2.486399889,NA,0,1.528800011,0.691200018,NA,0.333600014,0,4.291200161,NA,0.024,0,1.478399992,NA
6/1/2023 8:00,77,25,,,0.038400002,0,4.137599945,NA,0.806400001,1.679999948,NA,0,0.187199995,0.806400001,NA,1.310400009,0.590399981,2.740799904,NA,0,1.135200024,0.979200006,NA,0.520799995,0,4.833600044,NA,0.021600001,0.0072,1.730399966,NA
6/1/2023 8:15,78,24.25,,,0.038400002,0,4.360799789,NA,0,0.624000013,NA,0.119999997,0.110399999,0.926400006,NA,0.439200014,0.141599998,2.966399908,NA,0,0.611999989,1.298400044,NA,0.024,0,5.368800163,NA,0.024,0,1.970399976,NA
6/1/2023 8:30,79,23.5,,,0.040800002,0,4.538400173,NA,0,0.655200005,NA,0.479999989,0.499199987,1.041599989,NA,0.940800011,0.300000012,3.177599907,NA,0,0,1.651200056,NA,0.619199991,0,5.848800182,NA,0.024,0.0024,2.210400105,NA
6/1/2023 8:45,80,22.75,,,0.038400002,0,4.679999828,NA,0,0.878400028,NA,0.273600012,0.220799997,1.147199988,NA,1.432800055,0.352800012,3.395999908,NA,0,0,2.001600027,NA,0.412800014,0,6.288000107,NA,0.024,0,2.450400114,NA
6/1/2023 9:00,81,22,,,0.038400002,0,4.826399803,NA,0.885599971,2.723999977,NA,0.391200006,0.362399995,1.212000012,NA,1.562399983,0.304800004,3.667200089,NA,0,0,2.337599993,NA,0.278400004,0,6.717599869,NA,0.021600001,0.0048,2.671200037,NA
6/1/2023 9:15,81.25,21.75,,,0.038400002,0,4.963200092,NA,0,1.536000013,NA,0,0,1.336799979,NA,0.384000003,0.048,3.945600033,NA,0,0,2.664000034,NA,1.279199958,0,7.084799767,NA,0.024,0.009600001,2.901599884,NA
6/1/2023 9:30,81.5,21.5,,,0.040800002,0,5.013599873,NA,0.319200009,1.759199977,NA,0.626399994,0.556800008,1.416000009,NA,1.332000017,0.156000003,4.260000229,NA,0,0,2.973599911,NA,0.0072,0,7.423200131,NA,0.746399999,0.434399992,3.093600035,NA
6/1/2023 9:45,81.75,21.25,,,0.038400002,0,5.013599873,NA,0.619199991,2.088000059,NA,0,0.112800002,1.488000035,NA,1.706400037,0.0048,4.572000027,NA,0,0,3.263999939,NA,1.243199945,0,7.701600075,NA,0.772800028,0.345600009,3.252000094,NA
6/1/2023 10:00,82,21,,,0.040800002,0,5.013599873,NA,0,1.355999947,NA,0.66960001,0.600000024,1.547999978,NA,1.514400005,0.0048,4.886400223,NA,1.787999988,0.484800011,3.539999962,NA,0.513599992,0,7.999199867,NA,0.770399988,0.316799998,3.431999922,NA
6/1/2023 10:15,83.25,20.25,,,0.040800002,0,5.015999794,NA,0.940800011,2.65199995,NA,0.499199987,0.50880003,1.615200043,NA,0.712800026,0.0048,5.176799774,NA,0.648000002,0.151199997,3.799200058,NA,0.405600011,0,8.244000435,NA,0.667200029,0.275999993,3.549599886,NA
6/1/2023 10:30,84.5,19.5,,,0.038400002,0,5.013599873,NA,0,1.492799997,NA,0.300000012,0.203999996,1.667999983,NA,1.547999978,0,5.397600174,NA,0,0,4.04640007,NA,0.93599999,0,8.447999954,NA,0.74879998,0.263999999,3.66960001,NA
6/1/2023 10:45,85.75,18.75,,,0.038400002,0,5.013599873,NA,0.143999994,1.627200007,NA,0.854399979,0.444000006,1.718400002,NA,1.991999984,0.0024,5.611199856,NA,1.756800056,0.0792,4.286399841,NA,0.40079999,0,8.56799984,NA,0.700800002,0.211199999,3.808799982,NA
6/1/2023 11:00,87,18,,,0.040800002,0,5.013599873,NA,0.962400019,2.750400066,NA,0,0,1.759199977,NA,1.826400042,0.0024,5.805600166,NA,0,0,4.495200157,NA,1.0704,0,8.692799568,NA,0.585600019,0.194399998,3.892800093,NA
6/1/2023 11:15,86.75,17.75,,,0.038400002,0,5.015999794,NA,0,1.572000027,NA,0.823199987,0.549600005,1.783200026,NA,1.183200002,0.0024,5.992800236,NA,0,0,4.672800064,NA,0.307200015,0,8.748000145,NA,1.187999964,0.367199987,3.945600033,NA
6/1/2023 11:30,86.5,17.5,,,0.040800002,0.472799987,5.013599873,NA,0.986400008,2.73119998,NA,0.50880003,0.300000012,1.809599996,NA,1.063199997,0.096000001,6.187200069,NA,0.984000027,0.009600001,4.864799976,NA,1.063199997,0,8.851200104,NA,0.765600026,0.192000002,4.022399902,NA
6/1/2023 11:45,86.25,17.25,,,0.038400002,0,5.015999794,NA,0,1.586400032,NA,0.360000014,0.230399996,1.819200039,NA,2.071199894,0.775200009,6.345600128,NA,1.329599977,0,5.03760004,NA,0.470400006,0,8.8895998,NA,1.39199996,0.412800014,4.096799851,NA
6/1/2023 12:00,86,17,,,0.038400002,0,5.013599873,NA,1.113600016,2.164799929,NA,0.890399993,0.540000022,1.816799998,NA,2.440799952,0.0048,6.422399998,NA,0,0,5.167200089,NA,1.067999959,0,9.004799843,NA,1.01760006,0.228,4.113599777,NA
6/1/2023 12:15,86.5,16.75,,,0.038400002,0,5.006400108,NA,0,0.820800006,NA,0.407999992,0.184799999,1.826400042,NA,1.888800025,1.39199996,6.56400013,NA,0,0,5.27519989,NA,0.633599997,0,8.97840023,NA,0.835200012,0.194399998,4.142399788,NA
6/1/2023 12:30,87,16.5,,,0.038400002,0,4.869599819,NA,1.185600042,2.232000113,NA,0.479999989,0.470400006,1.20480001,NA,1.624799967,0.4296,6.587999821,NA,3.026400089,0.0024,5.356800079,NA,1.269600034,0,9.100799561,NA,1.348799944,0.338400006,4.147200108,NA
6/1/2023 12:45,87.5,16.25,,,0.040800002,0,4.730400085,NA,0.470400006,1.332000017,NA,0.90960002,0.499199987,1.824000001,NA,1.543200016,1.022400022,6.580800057,NA,0,0,5.450399876,NA,0.525600016,0,8.827199936,NA,1.089599967,0.259200007,4.211999893,NA
6/1/2023 13:00,88,16,,,0.038400002,0,4.584000111,NA,0.799199998,1.732800007,NA,0.247199997,0.131999999,1.824000001,NA,2.397599936,0,6.659999847,NA,0.484800011,0.0024,5.551199913,NA,1.286399961,0,8.731200218,NA,0.801599979,0.194399998,4.211999893,NA
6/1/2023 13:15,88.75,15.25,,,0.0024,0,4.401599884,NA,1.255200028,2.152800083,NA,0.652800024,0.410400003,1.799999952,NA,2.67840004,0.275999993,6.636000156,NA,2.054399967,0,5.620800018,NA,0.698400021,0,8.500800133,NA,1.509600043,0.352800012,4.238399983,NA
6/1/2023 13:30,89.5,14.5,,,0,0,4.226399899,NA,0.283199996,1.034399986,NA,0.904799998,0.554400027,1.776000023,NA,1.95599997,0.180000007,6.53760004,NA,0,0,5.635200024,NA,1.485599995,0,8.503199577,NA,1.058400035,0.292800009,4.149600029,NA
6/1/2023 13:45,90.25,13.75,,,0,0,4.019999981,NA,1.003200054,1.95599997,NA,0.487199992,0.304800004,1.718400002,NA,1.586400032,0.34799999,6.554399967,NA,3.16079998,0.0024,5.676000118,NA,0.511200011,0,8.27519989,NA,0.820800006,0.081600003,4.096799851,NA
6/1/2023 14:00,91,13,,,0,0,3.799200058,NA,1.284000039,2.025599957,NA,0.448799998,0.314399988,1.66079998,NA,1.728000045,0.492000014,6.525599957,NA,0.456,0,5.608799934,NA,1.509600043,0,7.982399941,NA,1.552800059,0.189600006,3.955199957,NA
6/1/2023 14:15,90.75,13,,,0,0,3.575999975,NA,0.499199987,1.051200032,NA,0.995999992,0.691200018,1.60800004,NA,2.402400017,0.633599997,6.405600071,NA,0,0,5.596799851,NA,0.813600004,0,7.826399803,NA,1.63440001,0.249599993,3.936000109,NA
6/1/2023 14:30,90.5,13,,,0,0,3.297600031,NA,0.784799993,1.521600008,NA,0.835200012,0.578400016,1.555199981,NA,2.6256001,0.0024,6.235199928,NA,3.679199934,0.0048,5.539199829,NA,1.855200052,0,7.531199932,NA,0.940800011,0.477600008,3.823199987,NA
6/1/2023 14:45,90.25,13,,,0,0,3.014400005,NA,1.185600042,1.987200022,NA,0.151199997,0.119999997,1.485599995,NA,1.936800003,0.0024,6.141600132,NA,0,0,5.541600227,NA,1.202399969,0,7.223999977,NA,1.029600024,0.283199996,3.707999945,NA
6/1/2023 15:00,90,13,,,0,0,2.726399899,NA,1.185600042,1.840800047,NA,0.995999992,0.760800004,1.423200011,NA,1.850399971,0,5.927999973,NA,1.456799984,0.0792,5.447999954,NA,0.844799995,0,6.791999817,NA,1.9296,0.93599999,3.628799915,NA
6/1/2023 15:15,90,12.75,,,0,0,2.419199944,NA,1.108800054,1.881600022,NA,1.048799992,0.907199979,1.355999947,NA,2.090399981,0,5.73360014,NA,1.987200022,0.038400002,5.335199833,NA,1.706400037,0,6.484799862,NA,1.255200028,0.352800012,3.467999935,NA
6/1/2023 15:30,90,12.5,,,0,0,2.095200062,NA,1.130399942,1.92719996,NA,1.123200059,1.226400018,1.284000039,NA,3.405600071,0.0048,5.472000122,NA,1.754400015,0.223199993,5.215199947,NA,0.791999996,0,6.072000027,NA,1.137599945,0.444000006,3.285599947,NA
6/1/2023 15:45,90,12.25,,,0,0,1.754400015,NA,1.300799966,2.102400065,NA,0.492000014,0.448799998,1.173599958,NA,1.682399988,0.0024,5.212800026,NA,2.519999981,0.009600001,5.05919981,NA,1.749600053,0,5.620800018,NA,2.200799942,1.000800014,3.072000027,NA
6/1/2023 16:00,90,12,,,0,0,1.420799971,NA,1.147199988,1.833600044,NA,0.573599994,0.566399992,1.080000043,NA,1.812000036,0.0072,4.872000217,NA,1.159199953,0.199200004,4.891200066,NA,1.092000008,0,5.167200089,NA,1.416000009,1.528800011,2.901599884,NA
6/1/2023 16:15,90,12,,,0,0.012,1.09679997,NA,1.274399996,1.948799968,NA,1.120800018,1.060799956,0.981599987,NA,3.698400021,2.469599962,4.564799786,NA,2.104799986,0.297600001,4.675199986,NA,1.092000008,0,4.648799896,NA,1.547999978,1.327200055,2.692800045,NA
6/1/2023 16:30,90,12,,,0,0.122400001,0.794399977,NA,1.192800045,1.907999992,NA,1.120800018,1.25759995,0.868799985,NA,1.915199995,0.42719999,4.240799904,NA,2.135999918,0.515999973,4.466400147,NA,1.504799962,0,4.135200024,NA,2.378400087,1.262400031,2.469599962,NA
6/1/2023 16:45,90,12,,,0.88319999,1.147199988,0.537599981,NA,1.07280004,1.76639998,NA,0,0.024,0.74879998,NA,2.090399981,0.530399978,3.88560009,NA,1.696799994,0.484800011,4.188000202,NA,0.693599999,0,3.597599983,NA,1.418400049,0.80400002,2.227200031,NA
6/1/2023 17:00,90,12,,,0,0.170399994,0.362399995,NA,1.281599999,1.984799981,NA,0,0.083999999,0.628799975,NA,3.189599991,1.665599942,3.535200119,NA,1.168799996,0.451200008,3.928800106,NA,0.436800003,0.0048,2.973599911,NA,1.783200026,1.108800054,1.972800016,NA
6/1/2023 17:15,89.75,12.25,,,0.655200005,0.995999992,0.300000012,NA,1.116000056,1.773599982,NA,0,0.177599996,0.50880003,NA,2.371200085,1.190400004,3.165600061,NA,2.759999991,1.058400035,3.609600067,NA,0.635999978,0,2.424000025,NA,1.941599965,1.332000017,1.720800042,NA
6/1/2023 17:30,89.5,12.5,,,0.187199995,0.69599998,0.280800015,NA,1.055999994,1.756800056,NA,0,0.278400004,0.379200012,NA,1.819200039,1.077600002,2.812799931,NA,0,0,3.244800091,NA,0.657599986,0.105599999,1.90079999,NA,1.384799957,1.034399986,1.480800033,NA
6/1/2023 17:45,89.25,12.75,,,0,0.37439999,0.249599993,NA,1.053599954,1.725600004,NA,0,0.412800014,0.259200007,NA,1.857599974,1.835999966,2.493599892,NA,3.712800026,2.407200098,2.755199909,NA,0.357600004,0,1.437600017,NA,2.392800093,1.936800003,1.243199945,NA
6/1/2023 18:00,89,13,,,0.80400002,1.284000039,0.218400002,NA,1.015200019,1.723199964,NA,0.648000002,1.336799979,0.167999998,NA,3.095999956,6.422399998,2.232000113,NA,0.864000022,0.628799975,2.272799969,NA,1.063199997,0.633599997,1.065600038,NA,1.202399969,0.981599987,1.019999981,NA
6/1/2023 18:15,88.75,13,,,0,0.530399978,0.182400003,NA,1.010400057,1.824000001,NA,0,0.655200005,0.096000001,NA,2.400000095,2.068799973,1.963199973,NA,0,0,1.694399953,NA,0.252000004,0.165600002,0.80400002,NA,1.593600035,2.287199974,0.811200023,NA
6/1/2023 18:30,88.5,13,,,0,0.75120002,0.146400005,NA,1.063199997,2.016000032,NA,0.108000003,0.808799982,0.0528,NA,1.68719995,1.485599995,1.591199994,NA,3.237600088,3.844799995,1.051200032,NA,0.984000027,0.868799985,0.604799986,NA,1.764000058,1.74000001,0.619199991,NA
6/1/2023 18:45,88.25,13,,,0.794399977,2.013600111,0.1008,NA,1.094400048,2.068799973,NA,0,0.551999986,0.033599999,NA,1.603199959,1.543200016,1.142400026,NA,0.842400014,2.251199961,0.432000011,NA,0.479999989,0.479999989,0.432000011,NA,1.219200015,1.533599973,0.249599993,NA
6/1/2023 19:00,88,13,,,0,1.456799984,0.048,NA,1.051200032,1.977599978,NA,0,0.681599975,0.019200001,NA,2.493599892,2.932800055,0.708000004,NA,2.028000116,3.77760005,0.134399995,NA,0.779999971,0.899999976,0.225600004,NA,2.00880003,2.460000038,0.091200002,NA
6/1/2023 19:15,87.75,13.25,,,0.796800017,2.380800009,0,NA,1.005599976,1.905599952,NA,0,0.710399985,0.0048,NA,2.38319993,3.24000001,0.26879999,NA,0.832799971,2.642400026,0.062399998,NA,0.463200003,0.693599999,0.031199999,NA,0.998399973,1.461599946,0.043200001,NA
6/1/2023 19:30,87.5,13.5,,,0,1.617599964,0,NA,0.506399989,1.502400041,NA,0.040800002,0.693599999,0,NA,1.281599999,2.344799995,0.0144,NA,0,2.615999937,0.012,NA,0.444000006,1.027199984,0,NA,1.670400024,2.311199904,0.0072,NA
6/1/2023 19:45,87.25,13.75,,,0.775200009,2.073600054,0,NA,0.451200008,1.418400049,NA,0.525600016,1.274399996,0,NA,0.995999992,2.075999975,0,NA,2.232000113,5.443200111,0.0024,NA,0.583199978,1.154399991,0,NA,1.147199988,1.787999988,0,NA
6/1/2023 20:00,87,14,,,0,0.628799975,0,NA,0.984000027,1.893599987,NA,1.000800014,1.790400028,0,NA,2.023200035,3.187200069,0,NA,3.772799969,6.13199997,0,NA,0.081600003,0.520799995,0,NA,1.154399991,1.689599991,0,NA
6/1/2023 20:15,87,14.25,,,0.765600026,1.495200038,0,NA,0.948000014,1.850399971,NA,2.757600069,3.839999914,0,NA,1.665599942,2.529599905,0,NA,3.732000113,6.081600189,0,NA,0.604799986,1.149600029,0,NA,1.406399965,1.936800003,0,NA
6/1/2023 20:30,87,14.5,,,0,0.686399996,0,NA,0.916800022,1.814399958,NA,2.145600081,3.076800108,0,NA,0.607200027,1.368000031,0,NA,3.703200102,6.045599937,0,NA,0.0072,0.564000011,0,NA,0.813600004,1.425600052,0,NA
6/1/2023 20:45,87,14.75,,,0.700800002,1.550400019,0,NA,0.324000001,1.135200024,NA,1.572000027,2.388000011,0,NA,0.753600001,1.471199989,0,NA,3.660000086,5.954400063,0,NA,0.566399992,1.17840004,0,NA,1.427999973,1.936800003,0,NA
6/1/2023 21:00,87,15,,,0,0.518400013,0,NA,0.573599994,1.475999951,NA,0.931200028,1.807199955,0,NA,1.382400036,2.241600037,0,NA,0.782400012,2.954400063,0,NA,1.245599985,2.148000002,0,NA,0.861599982,1.401600003,0.0024,NA
6/1/2023 21:15,85.75,16.75,,,0.69599998,1.413599968,0,NA,0.892799974,1.843199968,NA,0.744000018,2.193599939,0,NA,0.484800011,1.103999972,0,NA,2.510400057,4.742400169,0,NA,0.415199995,1.053599954,0,NA,0.021600001,0.611999989,0.0024,NA
6/1/2023 21:30,84.5,18.5,,,0,0.633599997,0,NA,0.0528,0.791999996,NA,1.185600042,2.618400097,0,NA,0.744000018,1.533599973,0,NA,0.064800002,2.126399994,0,NA,0.765600026,1.540799975,0,NA,0.024,0.492000014,0,NA
6/1/2023 21:45,83.25,20.25,,,0,0.619199991,0,NA,0.784799993,1.641600013,NA,1.065600038,2.640000105,0,NA,1.20720005,1.922399998,0,NA,3.100800037,5.308800221,0,NA,0.753600001,1.483199954,0,NA,0.021600001,0.432000011,0,NA
6/1/2023 22:00,82,22,,,0.703199983,1.423200011,0,NA,0.77759999,1.694399953,NA,0.444000006,1.175999999,0,NA,0.0024,0.686399996,0,NA,0,1.999199987,0,NA,0.357600004,0.832799971,0,NA,0.021600001,0.496800005,0.0024,NA
6/1/2023 22:15,81.75,21.25,,,0.076800004,0.645600021,0,NA,0,0.866400003,NA,0.571200013,1.353600025,0,NA,1.200000048,1.953600049,0,NA,1.922399998,3.969599962,0,NA,0.660000026,1.262400031,0,NA,0.024,0.453599989,0,NA
6/1/2023 22:30,81.5,20.5,,,2.003999949,3.021600008,0,NA,0.77759999,1.785599947,NA,0.912000001,1.76639998,0,NA,0.285600007,0.93599999,0,NA,0.551999986,3.050400019,0.0024,NA,0.172800005,0.772800028,0,NA,0.021600001,0.419999987,0,NA
6/1/2023 22:45,81.25,19.75,,,1.912799954,2.822400093,0,NA,0.451200008,1.343999982,NA,0.765600026,1.620000005,0,NA,0.83039999,1.552800059,0,NA,0,2.464799881,0,NA,0.674399972,6.16079998,0,NA,0.024,0.566399992,0,NA
6/1/2023 23:00,81,19,,,1.555199981,2.404799938,0,NA,0.352800012,1.298400044,NA,0.192000002,1.502400041,0,NA,0.69599998,1.351199985,0,NA,2.43840003,5.039999962,0,NA,0.278400004,8.882399559,0,NA,0.021600001,0.494399995,0,NA
6/1/2023 23:15,80.75,18.75,,,1.243199945,1.917600036,0,NA,0.626399994,1.459200025,NA,0.948000014,2.529599905,0,NA,0.477600008,1.221600056,0,NA,0,2.488800049,0.0048,NA,0.4824,8.959199905,0,NA,0.024,0.355199993,0,NA
6/1/2023 23:30,80.5,18.5,,,1.511999965,2.155200005,0,NA,0.103200004,0.823199987,NA,0.698400021,1.968000054,0,NA,0.177599996,0.760800004,0,NA,0.844799995,3.352799892,0,NA,0.32159999,8.599200249,0,NA,0.021600001,0.523199976,0,NA
6/1/2023 23:45,80.25,18.25,,,1.235999942,2.085599899,0,NA,0.556800008,1.437600017,NA,0.189600006,1.000800014,0,NA,0.9648,1.732800007,0,NA,1.353600025,3.88560009,0,NA,0.367199987,8.961600304,0,NA,0.024,1.463999987,0,NA
6/2/2023 0:00,80,18,,,1.067999959,1.71360004,0,NA,0.167999998,0.938399971,NA,0.888000011,2.039999962,0,NA,0,0.590399981,0,NA,0,2.479199886,0,NA,0.475199997,9.093600273,0,NA,0.024,0.403200001,0,NA
6/2/2023 0:15,79.75,18.5,,,0.664799988,1.09679997,0,NA,0,0.772800028,NA,0.328799993,1.291200042,0,NA,1.048799992,1.776000023,0,NA,1.946400046,4.514400005,0,NA,0.180000007,8.647199631,0,NA,0.024,0.393599987,0,NA
